,sentence,pos_tag
1107,Supari juga menambahkan bahwa para Agen BRILink telah berhasil mencatatkan transaksi total sebesar Rp 1.170 triliun pada Januari hingga September 2024.,"[('Supari', 'PROPN'), ('juga', 'ADV'), ('menambahkan', 'VERB'), ('bahwa', 'SCONJ'), ('para', 'DET'), ('Agen', 'PROPN'), ('BRILink', 'PROPN'), ('telah', 'AUX'), ('berhasil', 'VERB'), ('mencatatkan', 'VERB'), ('transaksi', 'NOUN'), ('total', 'ADJ'), ('sebesar', 'ADP'), ('Rp', 'PROPN'), ('1.170', 'NUM'), ('triliun', 'NOUN'), ('pada', 'ADP'), ('Januari', 'PROPN'), ('hingga', 'ADP'), ('September', 'PROPN'), ('2024', 'NUM'), ('.', 'PUNCT')]"
1108,Wapres Gibran Pamer Capaian Pertumbuhan Ekonomi 625 Persen Ketika Pimpin Solo,"[('Wapres', 'PROPN'), ('Gibran', 'PROPN'), ('Pamer', 'PROPN'), ('Capaian', 'PROPN'), ('Pertumbuhan', 'PROPN'), ('Ekonomi', 'PROPN'), ('625', 'NUM'), ('Persen', 'PROPN'), ('Ketika', 'SCONJ'), ('Pimpin', 'PROPN'), ('Solo', 'PROPN')]"
1109,Wakil Presiden Wapres Gibran Rakabuming Raka menyinggung soal keberhasilannya mendorong pertumbuhan ekonomi di Kota Surakarta Solo sebesar 625 persen ketika memimpin daerah tersebut.,"[('Wakil', 'PROPN'), ('Presiden', 'PROPN'), ('Wapres', 'PROPN'), ('Gibran', 'PROPN'), ('Rakabuming', 'PROPN'), ('Raka', 'PROPN'), ('menyinggung', 'VERB'), ('soal', 'NOUN'), ('keberhasilan', 'NOUN'), ('nya', 'PRON'), ('mendorong', 'VERB'), ('pertumbuhan', 'NOUN'), ('ekonomi', 'NOUN'), ('di', 'ADP'), ('Kota', 'PROPN'), ('Surakarta', 'PROPN'), ('Solo', 'PROPN'), ('sebesar', 'ADP'), ('625', 'NUM'), ('persen', 'NOUN'), ('ketika', 'SCONJ'), ('memimpin', 'VERB'), ('daerah', 'NOUN'), ('tersebut', 'DET'), ('.', 'PUNCT')]"
1110,Hal itu disampaikan Wapres ketika memberikan arahan untuk para kepala daerah se-Indonesia pada penutupan Rapat Koordinasi Nasional Pemerintah Pusat dan Pemerintah Daerah 2024 di Sentul Jawa Barat Rabu 7/11/2024.,"[('Hal', 'NOUN'), ('itu', 'DET'), ('disampaikan', 'VERB'), ('Wapres', 'PROPN'), ('ketika', 'SCONJ'), ('memberikan', 'VERB'), ('arahan', 'NOUN'), ('untuk', 'ADP'), ('para', 'DET'), ('kepala', 'NOUN'), ('daerah', 'NOUN'), ('se-Indonesia', 'PROPN'), ('pada', 'ADP'), ('penutupan', 'NOUN'), ('Rapat', 'PROPN'), ('Koordinasi', 'PROPN'), ('Nasional', 'PROPN'), ('Pemerintah', 'PROPN'), ('Pusat', 'PROPN'), ('dan', 'CCONJ'), ('Pemerintah', 'PROPN'), ('Daerah', 'PROPN'), ('2024', 'NUM'), ('di', 'ADP'), ('Sentul', 'PROPN'), ('Jawa', 'PROPN'), ('Barat', 'PROPN'), ('Rabu', 'PROPN'), ('7/11/2024', 'NUM'), ('.', 'PUNCT')]"
1111,Untuk diketahui arahan yang disampaikan Gibran tersebut merupakan pidato panjang pertamanya yang disampaikan ke publik usai dilantik sebagai Wapres pada 20 Oktober 2024.,"[('Untuk', 'SCONJ'), ('diketahui', 'VERB'), ('arahan', 'NOUN'), ('yang', 'PRON'), ('disampaikan', 'VERB'), ('Gibran', 'PROPN'), ('tersebut', 'DET'), ('merupakan', 'VERB'), ('pidato', 'NOUN'), ('panjang', 'ADJ'), ('pertama', 'ADJ'), ('nya', 'DET'), ('yang', 'PRON'), ('disampaikan', 'VERB'), ('ke', 'ADP'), ('publik', 'NOUN'), ('usai', 'SCONJ'), ('dilantik', 'VERB'), ('sebagai', 'ADP'), ('Wapres', 'PROPN'), ('pada', 'ADP'), ('20', 'NUM'), ('Oktober', 'PROPN'), ('2024', 'NUM'), ('.', 'PUNCT')]"
1112,Mula-mula Wapres Gibran menyampaikan apresiasinya kepada para kepala daerah yang berhasil memberikan perubahan signifikan untuk pertumbuhan ekonomi di daerah masing-masing.,"[('Mula-mula', 'ADV'), ('Wapres', 'PROPN'), ('Gibran', 'PROPN'), ('menyampaikan', 'VERB'), ('apresiasi', 'NOUN'), ('nya', 'PRON'), ('kepada', 'ADP'), ('para', 'DET'), ('kepala', 'NOUN'), ('daerah', 'NOUN'), ('yang', 'PRON'), ('berhasil', 'VERB'), ('memberikan', 'VERB'), ('perubahan', 'NOUN'), ('signifikan', 'ADJ'), ('untuk', 'ADP'), ('pertumbuhan', 'NOUN'), ('ekonomi', 'NOUN'), ('di', 'ADP'), ('daerah', 'NOUN'), ('masing-masing', 'DET'), ('.', 'PUNCT')]"
1113,Secara khusus ia menyapa kepala daerah Papua Barat Sulawesi Tengah dan Maluku yang disebutnya sudah mencapai pertumbuhan ekonomi luar biasa karena didukung pengelolaan sumber mineral yang baik.,"[('Secara', 'ADP'), ('khusus', 'ADJ'), ('ia', 'PRON'), ('menyapa', 'VERB'), ('kepala', 'NOUN'), ('daerah', 'NOUN'), ('Papua', 'PROPN'), ('Barat', 'PROPN'), ('Sulawesi', 'PROPN'), ('Tengah', 'PROPN'), ('dan', 'CCONJ'), ('Maluku', 'PROPN'), ('yang', 'PRON'), ('disebut', 'VERB'), ('nya', 'PRON'), ('sudah', 'AUX'), ('mencapai', 'VERB'), ('pertumbuhan', 'NOUN'), ('ekonomi', 'NOUN'), ('luar', 'ADJ'), ('biasa', 'ADJ'), ('karena', 'SCONJ'), ('didukung', 'VERB'), ('pengelolaan', 'NOUN'), ('sumber', 'NOUN'), ('mineral', 'NOUN'), ('yang', 'PRON'), ('baik', 'ADJ'), ('.', 'PUNCT')]"
1114,Gibran lantas mengingatkan bahwa target pertumbuhan ekonomi nasional yang ditetapkan Presiden Prabowo Subianto sebesar 8 persen.,"[('Gibran', 'PROPN'), ('lantas', 'ADV'), ('mengingatkan', 'VERB'), ('bahwa', 'SCONJ'), ('target', 'NOUN'), ('pertumbuhan', 'NOUN'), ('ekonomi', 'NOUN'), ('nasional', 'ADJ'), ('yang', 'PRON'), ('ditetapkan', 'VERB'), ('Presiden', 'PROPN'), ('Prabowo', 'PROPN'), ('Subianto', 'PROPN'), ('sebesar', 'ADP'), ('8', 'NUM'), ('persen', 'NOUN'), ('.', 'PUNCT')]"
1115,Jadi Bapak Ibu harus kerja keras semua.,"[('Jadi', 'SCONJ'), ('Bapak', 'PROPN'), ('Ibu', 'PROPN'), ('harus', 'AUX'), ('kerja', 'VERB'), ('keras', 'ADJ'), ('semua', 'PRON'), ('.', 'PUNCT')]"
1116,Dulu saya ingat sekali pertama kali dilantik menjadi wali kota Solo itu pada waktu Covid-19 pertumbuhan ekonominya Solo itu minus 174 persen ungkap Gibran dilansir siaran YouTube resmi Kementerian Dalam Negeri.,"[('Dulu', 'NOUN'), ('saya', 'PRON'), ('ingat', 'VERB'), ('sekali', 'ADV'), ('pertama', 'ADJ'), ('kali', 'NOUN'), ('dilantik', 'VERB'), ('menjadi', 'VERB'), ('wali', 'NOUN'), ('kota', 'NOUN'), ('Solo', 'PROPN'), ('itu', 'DET'), ('pada', 'ADP'), ('waktu', 'NOUN'), ('Covid-19', 'PROPN'), ('pertumbuhan', 'NOUN'), ('ekonomi', 'NOUN'), ('nya', 'PRON'), ('Solo', 'PROPN'), ('itu', 'DET'), ('minus', 'NOUN'), ('174', 'NUM'), ('persen', 'NOUN'), ('ungkap', 'NOUN'), ('Gibran', 'PROPN'), ('dilansir', 'VERB'), ('siaran', 'NOUN'), ('YouTube', 'PROPN'), ('resmi', 'ADJ'), ('Kementerian', 'PROPN'), ('Dalam', 'ADP'), ('Negeri', 'PROPN'), ('.', 'PUNCT')]"
1117,Lalu kita kerja keras kerja sama dengan TPID tim pengendali inflasi daerah.,"[('Lalu', 'SCONJ'), ('kita', 'PRON'), ('kerja', 'VERB'), ('keras', 'ADJ'), ('kerja', 'NOUN'), ('sama', 'ADJ'), ('dengan', 'ADP'), ('TPID', 'PROPN'), ('tim', 'NOUN'), ('pengendali', 'NOUN'), ('inflasi', 'NOUN'), ('daerah', 'NOUN'), ('.', 'PUNCT')]"
1118,Ini kebetulan kalau Pak Mendagri tiap Senin rajin mengontrol inflasi di tiap-tiap kota.,"[('Ini', 'PRON'), ('kebetulan', 'ADV'), ('kalau', 'SCONJ'), ('Pak', 'PROPN'), ('Mendagri', 'PROPN'), ('tiap', 'DET'), ('Senin', 'PROPN'), ('rajin', 'VERB'), ('mengontrol', 'VERB'), ('inflasi', 'NOUN'), ('di', 'ADP'), ('tiap-tiap', 'DET'), ('kota', 'NOUN'), ('.', 'PUNCT')]"
1119,Solo dari Minus 174 persen lalu naik 4 persen lalu naik lagi ke 625 persen tegasnya.,"[('Solo', 'PROPN'), ('dari', 'ADP'), ('Minus', 'PROPN'), ('174', 'NUM'), ('persen', 'NOUN'), ('lalu', 'ADV'), ('naik', 'VERB'), ('4', 'NUM'), ('persen', 'NOUN'), ('lalu', 'SCONJ'), ('naik', 'VERB'), ('lagi', 'ADV'), ('ke', 'ADP'), ('625', 'NUM'), ('persen', 'NOUN'), ('tegas', 'NOUN'), ('nya', 'PRON'), ('.', 'PUNCT')]"
1120,Putra sulung Presiden RI ke-7 Joko Widodo itu lantas menyinggung soal indeks monitoring Center for Prevention MCP yang juga berhasil dicapainya saat memimpin Kota Solo.,"[('Putra', 'NOUN'), ('sulung', 'NOUN'), ('Presiden', 'PROPN'), ('RI', 'PROPN'), ('ke-7', 'ADJ'), ('Joko', 'PROPN'), ('Widodo', 'PROPN'), ('itu', 'DET'), ('lantas', 'ADV'), ('menyinggung', 'VERB'), ('soal', 'NOUN'), ('indeks', 'NOUN'), ('monitoring', 'NOUN'), ('Center', 'PROPN'), ('for', 'PROPN'), ('Prevention', 'PROPN'), ('MCP', 'PROPN'), ('yang', 'PRON'), ('juga', 'ADV'), ('berhasil', 'VERB'), ('dicapai', 'VERB'), ('nya', 'PRON'), ('saat', 'SCONJ'), ('memimpin', 'VERB'), ('Kota', 'PROPN'), ('Solo', 'PROPN'), ('.', 'PUNCT')]"
1121,Gibran menyebut saat pertama kali memimpin Kota Solo indeks MCP di daerah itu termasuk rendah yakni 65 persen.,"[('Gibran', 'PROPN'), ('menyebut', 'VERB'), ('saat', 'ADP'), ('pertama', 'ADJ'), ('kali', 'NOUN'), ('memimpin', 'VERB'), ('Kota', 'PROPN'), ('Solo', 'PROPN'), ('indeks', 'NOUN'), ('MCP', 'PROPN'), ('di', 'ADP'), ('daerah', 'NOUN'), ('itu', 'DET'), ('termasuk', 'VERB'), ('rendah', 'ADJ'), ('yakni', 'ADV'), ('65', 'NUM'), ('persen', 'NOUN'), ('.', 'PUNCT')]"
1122,Lalu kita naikkan ke 80 persen 90 persen.,"[('Lalu', 'SCONJ'), ('kita', 'PRON'), ('naikkan', 'VERB'), ('ke', 'ADP'), ('80', 'NUM'), ('persen', 'NOUN'), ('90', 'NUM'), ('persen', 'NOUN'), ('.', 'PUNCT')]"
1123,Ini penting sekali Bapak Ibu karena Pak Presiden Prabowo menekankan untuk masalah pencegahan korupsi dan juga menutup kebocoran-kebocoran.,"[('Ini', 'PRON'), ('penting', 'ADJ'), ('sekali', 'ADV'), ('Bapak', 'NOUN'), ('Ibu', 'NOUN'), ('karena', 'SCONJ'), ('Pak', 'PROPN'), ('Presiden', 'PROPN'), ('Prabowo', 'PROPN'), ('menekankan', 'VERB'), ('untuk', 'ADP'), ('masalah', 'NOUN'), ('pencegahan', 'NOUN'), ('korupsi', 'NOUN'), ('dan', 'CCONJ'), ('juga', 'ADV'), ('menutup', 'VERB'), ('kebocoran-kebocoran', 'NOUN'), ('.', 'PUNCT')]"
1124,Jadi MCP ini adalah salah satu indikator dari KPK.,"[('Jadi', 'SCONJ'), ('MCP', 'PROPN'), ('ini', 'DET'), ('adalah', 'AUX'), ('salah', 'ADJ'), ('satu', 'NUM'), ('indikator', 'NOUN'), ('dari', 'ADP'), ('KPK', 'PROPN'), ('.', 'PUNCT')]"
1125,Ini perlu diseriusi tegasnya.,"[('Ini', 'DET'), ('perlu', 'ADV'), ('diseriusi', 'VERB'), ('tegas', 'ADJ'), ('nya', 'DET'), ('.', 'PUNCT')]"
1126,Dalam paparannya Wapres Gibran pun membagikan kunci bagaimana mendorong pertumbuhan ekonomi daerah agar sesuai dengan target Presiden Prabowo.,"[('Dalam', 'ADP'), ('paparan', 'NOUN'), ('nya', 'PRON'), ('Wapres', 'PROPN'), ('Gibran', 'PROPN'), ('pun', 'PART'), ('membagikan', 'VERB'), ('kunci', 'NOUN'), ('bagaimana', 'ADV'), ('mendorong', 'VERB'), ('pertumbuhan', 'NOUN'), ('ekonomi', 'NOUN'), ('daerah', 'NOUN'), ('agar', 'ADP'), ('sesuai', 'ADJ'), ('dengan', 'ADP'), ('target', 'NOUN'), ('Presiden', 'PROPN'), ('Prabowo', 'PROPN'), ('.', 'PUNCT')]"
1127,Yakni menerapkan kebijakan yang langsung menyentuh masyarakat dan pemanfaatan anggaran secara efektif.,"[('Yakni', 'ADV'), ('menerapkan', 'VERB'), ('kebijakan', 'NOUN'), ('yang', 'PRON'), ('langsung', 'ADV'), ('menyentuh', 'VERB'), ('masyarakat', 'NOUN'), ('dan', 'CCONJ'), ('pemanfaatan', 'NOUN'), ('anggaran', 'NOUN'), ('secara', 'ADP'), ('efektif', 'ADJ'), ('.', 'PUNCT')]"
1128,Sekali lagi jika kita ingin pertumbuhan ekonomi naik sesuai target dari Pak Presiden kuncinya adalah kebijakan yang langsung menyentuh masyarakat dan juga anggaran yang tepat sasaran tambahnya.,"[('Sekali', 'ADV'), ('lagi', 'ADV'), ('jika', 'SCONJ'), ('kita', 'PRON'), ('ingin', 'VERB'), ('pertumbuhan', 'NOUN'), ('ekonomi', 'NOUN'), ('naik', 'VERB'), ('sesuai', 'ADP'), ('target', 'NOUN'), ('dari', 'ADP'), ('Pak', 'PROPN'), ('Presiden', 'PROPN'), ('kunci', 'NOUN'), ('nya', 'PRON'), ('adalah', 'AUX'), ('kebijakan', 'NOUN'), ('yang', 'PRON'), ('langsung', 'ADV'), ('menyentuh', 'VERB'), ('masyarakat', 'NOUN'), ('dan', 'CCONJ'), ('juga', 'ADV'), ('anggaran', 'NOUN'), ('yang', 'PRON'), ('tepat', 'ADJ'), ('sasaran', 'NOUN'), ('tambah', 'NOUN'), ('nya', 'PRON'), ('.', 'PUNCT')]"
1129,Sebagaimana diketahui Gibran Rakabuming Raka menjadi Wali Kota Solo pada 2021-2024.,"[('Sebagaimana', 'SCONJ'), ('diketahui', 'VERB'), ('Gibran', 'PROPN'), ('Rakabuming', 'PROPN'), ('Raka', 'PROPN'), ('menjadi', 'VERB'), ('Wali', 'PROPN'), ('Kota', 'PROPN'), ('Solo', 'PROPN'), ('pada', 'ADP'), ('2021-2024', 'NUM'), ('.', 'PUNCT')]"
1130,Ia lantas maju mendampingi Prabowo Subianto dalam kontestasi Pilpres 2024 hingga keduanya terpilih menjadi Presiden dan Wakil Presiden RI periode 2024-2029.,"[('Ia', 'PRON'), ('lantas', 'ADV'), ('maju', 'VERB'), ('mendampingi', 'VERB'), ('Prabowo', 'PROPN'), ('Subianto', 'PROPN'), ('dalam', 'ADP'), ('kontestasi', 'NOUN'), ('Pilpres', 'PROPN'), ('2024', 'NUM'), ('hingga', 'ADP'), ('kedua', 'NUM'), ('nya', 'PRON'), ('terpilih', 'VERB'), ('menjadi', 'VERB'), ('Presiden', 'PROPN'), ('dan', 'CCONJ'), ('Wakil', 'PROPN'), ('Presiden', 'PROPN'), ('RI', 'PROPN'), ('periode', 'NOUN'), ('2024', 'NUM'), ('-2029', 'NUM'), ('.', 'PUNCT')]"
1131,Saat ini Gibran juga tercatat sebagai Wapres termuda sepanjang sejarah RI yang dilantik saat berusia 37 tahun.,"[('Saat', 'NOUN'), ('ini', 'DET'), ('Gibran', 'PROPN'), ('juga', 'ADV'), ('tercatat', 'VERB'), ('sebagai', 'ADP'), ('Wapres', 'PROPN'), ('termuda', 'ADJ'), ('sepanjang', 'ADP'), ('sejarah', 'NOUN'), ('RI', 'PROPN'), ('yang', 'PRON'), ('dilantik', 'VERB'), ('saat', 'SCONJ'), ('berusia', 'VERB'), ('37', 'NUM'), ('tahun', 'NOUN'), ('.', 'PUNCT')]"
1132,Debat Pilkada Jateng Luthfi Kembali Promosi Kartu Zilenial untuk Kopi dan Internet Gratis,"[('Debat', 'PROPN'), ('Pilkada', 'PROPN'), ('Jateng', 'PROPN'), ('Luthfi', 'PROPN'), ('Kembali', 'VERB'), ('Promosi', 'PROPN'), ('Kartu', 'PROPN'), ('Zilenial', 'PROPN'), ('untuk', 'ADP'), ('Kopi', 'PROPN'), ('dan', 'CCONJ'), ('Internet', 'PROPN'), ('Gratis', 'ADJ')]"
1133,Pasangan calon nomor urut 2 Ahmad Luthfi-Taj Yasin kembali mengungkap programnya untuk menyediakan Kartu Zilenial yang memungkinkan anak muda mendapat kopi dan internet gratis.,"[('Pasangan', 'NOUN'), ('calon', 'NOUN'), ('nomor', 'NOUN'), ('urut', 'NOUN'), ('2', 'NUM'), ('Ahmad', 'PROPN'), ('Luthfi-Taj', 'PROPN'), ('Yasin', 'PROPN'), ('kembali', 'ADV'), ('mengungkap', 'VERB'), ('program', 'NOUN'), ('nya', 'PRON'), ('untuk', 'SCONJ'), ('menyediakan', 'VERB'), ('Kartu', 'PROPN'), ('Zilenial', 'PROPN'), ('yang', 'PRON'), ('memungkinkan', 'VERB'), ('anak', 'NOUN'), ('muda', 'ADJ'), ('mendapat', 'VERB'), ('kopi', 'NOUN'), ('dan', 'CCONJ'), ('internet', 'NOUN'), ('gratis', 'ADJ'), ('.', 'PUNCT')]"
1134,Layanan Kartu Zilenial ini dijanjikan dapat diakses di setiap kecamatan di Jawa Tengah.,"[('Layanan', 'PROPN'), ('Kartu', 'PROPN'), ('Zilenial', 'PROPN'), ('ini', 'DET'), ('dijanjikan', 'VERB'), ('dapat', 'AUX'), ('diakses', 'VERB'), ('di', 'ADP'), ('setiap', 'DET'), ('kecamatan', 'NOUN'), ('di', 'ADP'), ('Jawa', 'PROPN'), ('Tengah', 'PROPN'), ('.', 'PUNCT')]"
1135,Sejalan dengan itu pasangan ini juga berencana mendirikan rumah kreatif di seluruh kecamatan untuk mendorong potensi ekonomi kreatif lokal.,"[('Sejalan', 'ADV'), ('dengan', 'ADP'), ('itu', 'DET'), ('pasangan', 'NOUN'), ('ini', 'DET'), ('juga', 'ADV'), ('berencana', 'VERB'), ('mendirikan', 'VERB'), ('rumah', 'NOUN'), ('kreatif', 'ADJ'), ('di', 'ADP'), ('seluruh', 'DET'), ('kecamatan', 'NOUN'), ('untuk', 'SCONJ'), ('mendorong', 'VERB'), ('potensi', 'NOUN'), ('ekonomi', 'NOUN'), ('kreatif', 'ADJ'), ('lokal', 'ADJ'), ('.', 'PUNCT')]"
1136,Janji tersebut disampaikan dalam ajang Debat Pemilu Kepala Daerah Pilkada kedua yang diselenggarakan oleh KPU Jawa Tengah di Majapahit Convention MAC Semarang Minggu 10/11/2024 mulai pukul 19.00 WIB.,"[('Janji', 'NOUN'), ('tersebut', 'DET'), ('disampaikan', 'VERB'), ('dalam', 'ADP'), ('ajang', 'NOUN'), ('Debat', 'PROPN'), ('Pemilu', 'PROPN'), ('Kepala', 'PROPN'), ('Daerah', 'PROPN'), ('Pilkada', 'PROPN'), ('kedua', 'ADJ'), ('yang', 'PRON'), ('diselenggarakan', 'VERB'), ('oleh', 'ADP'), ('KPU', 'PROPN'), ('Jawa', 'PROPN'), ('Tengah', 'PROPN'), ('di', 'ADP'), ('Majapahit', 'PROPN'), ('Convention', 'PROPN'), ('MAC', 'PROPN'), ('Semarang', 'PROPN'), ('Minggu', 'PROPN'), ('10/11', 'NUM'), ('/2024', 'PUNCT'), ('mulai', 'VERB'), ('pukul', 'NOUN'), ('19.00', 'NUM'), ('WIB', 'PROPN'), ('.', 'PUNCT')]"
1137,Menurut Luthfi ekonomi kreatif harus didorong dari desa dengan memberikan ruang dan peluang kepada generasi muda untuk berkarya dan berinovasi.,"[('Menurut', 'ADP'), ('Luthfi', 'PROPN'), ('ekonomi', 'NOUN'), ('kreatif', 'ADJ'), ('harus', 'AUX'), ('didorong', 'VERB'), ('dari', 'ADP'), ('desa', 'NOUN'), ('dengan', 'SCONJ'), ('memberikan', 'VERB'), ('ruang', 'NOUN'), ('dan', 'CCONJ'), ('peluang', 'NOUN'), ('kepada', 'ADP'), ('generasi', 'NOUN'), ('muda', 'ADJ'), ('untuk', 'SCONJ'), ('berkarya', 'VERB'), ('dan', 'CCONJ'), ('berinovasi', 'VERB'), ('.', 'PUNCT')]"
1138,Anak muda saja jamin saya berikan Kartu Zilenial.,"[('Anak', 'NOUN'), ('muda', 'ADJ'), ('saja', 'ADV'), ('jamin', 'VERB'), ('saya', 'PRON'), ('berikan', 'VERB'), ('Kartu', 'PROPN'), ('Zilenial', 'PROPN'), ('.', 'PUNCT')]"
1139,Kartu ini dimanfaatkan untuk memberi kesempatan anak muda kita untuk kreatif dengan kartu ini rekan-rekan zilenial bisa melakukan kursus ujar Luthfi.,"[('Kartu', 'NOUN'), ('ini', 'DET'), ('dimanfaatkan', 'VERB'), ('untuk', 'SCONJ'), ('memberi', 'VERB'), ('kesempatan', 'NOUN'), ('anak', 'NOUN'), ('muda', 'ADJ'), ('kita', 'PRON'), ('untuk', 'SCONJ'), ('kreatif', 'ADJ'), ('dengan', 'ADP'), ('kartu', 'NOUN'), ('ini', 'DET'), ('rekan-rekan', 'NOUN'), ('zilenial', 'ADJ'), ('bisa', 'AUX'), ('melakukan', 'VERB'), ('kursus', 'NOUN'), ('ujar', 'NOUN'), ('Luthfi', 'PROPN'), ('.', 'PUNCT')]"
1140,Dia menyoroti pentingnya perhatian kepada generasi Z mengingat jumlah penduduk muda di Jawa Tengah mencapai 527 persen dari total populasi.,"[('Dia', 'PRON'), ('menyoroti', 'VERB'), ('penting', 'NOUN'), ('nya', 'PRON'), ('perhatian', 'NOUN'), ('kepada', 'ADP'), ('generasi', 'NOUN'), ('Z', 'PROPN'), ('mengingat', 'SCONJ'), ('jumlah', 'NOUN'), ('penduduk', 'NOUN'), ('muda', 'ADJ'), ('di', 'ADP'), ('Jawa', 'PROPN'), ('Tengah', 'PROPN'), ('mencapai', 'VERB'), ('527', 'NUM'), ('persen', 'NOUN'), ('dari', 'ADP'), ('total', 'NOUN'), ('populasi', 'NOUN'), ('.', 'PUNCT')]"
1141,Selain kursus keterampilan Luthfi juga akan memberi fasilitas akses pada kegiatan kreatif dan pembinaan dari dinas terkait termasuk fasilitas berupa kopi dan internet gratis di tingkat kecamatan.,"[('Selain', 'ADP'), ('kursus', 'NOUN'), ('keterampilan', 'NOUN'), ('Luthfi', 'PROPN'), ('juga', 'ADV'), ('akan', 'AUX'), ('memberi', 'VERB'), ('fasilitas', 'NOUN'), ('akses', 'NOUN'), ('pada', 'ADP'), ('kegiatan', 'NOUN'), ('kreatif', 'ADJ'), ('dan', 'CCONJ'), ('pembinaan', 'NOUN'), ('dari', 'ADP'), ('dinas', 'NOUN'), ('terkait', 'VERB'), ('termasuk', 'VERB'), ('fasilitas', 'NOUN'), ('berupa', 'VERB'), ('kopi', 'NOUN'), ('dan', 'CCONJ'), ('internet', 'NOUN'), ('gratis', 'ADJ'), ('di', 'ADP'), ('tingkat', 'NOUN'), ('kecamatan', 'NOUN'), ('.', 'PUNCT')]"
1142,Kemudian melakukan kegiatan yang didampingi kepala dinas sehingga bonusnya bisa ngopi gratis dan internet gratis.,"[('Kemudian', 'ADV'), ('melakukan', 'VERB'), ('kegiatan', 'NOUN'), ('yang', 'PRON'), ('didampingi', 'VERB'), ('kepala', 'NOUN'), ('dinas', 'NOUN'), ('sehingga', 'SCONJ'), ('bonus', 'NOUN'), ('nya', 'PRON'), ('bisa', 'AUX'), ('ngopi', 'VERB'), ('gratis', 'ADJ'), ('dan', 'CCONJ'), ('internet', 'NOUN'), ('gratis', 'ADJ'), ('.', 'PUNCT')]"
1143,Di seluruh kecamatan akan kita tempatkan rumah kreatif ungkap dia.,"[('Di', 'ADP'), ('seluruh', 'DET'), ('kecamatan', 'NOUN'), ('akan', 'AUX'), ('kita', 'PRON'), ('tempatkan', 'VERB'), ('rumah', 'NOUN'), ('kreatif', 'ADJ'), ('ungkap', 'VERB'), ('dia', 'PRON'), ('.', 'PUNCT')]"
1144,Luthfi berharap inisiatif ini dapat mendorong ekonomi kreatif yang dihasilkan oleh generasi muda dan menciptakan lapangan kerja baru di Jawa Tengah.,"[('Luthfi', 'PROPN'), ('berharap', 'VERB'), ('inisiatif', 'NOUN'), ('ini', 'DET'), ('dapat', 'AUX'), ('mendorong', 'VERB'), ('ekonomi', 'NOUN'), ('kreatif', 'ADJ'), ('yang', 'PRON'), ('dihasilkan', 'VERB'), ('oleh', 'ADP'), ('generasi', 'NOUN'), ('muda', 'ADJ'), ('dan', 'CCONJ'), ('menciptakan', 'VERB'), ('lapangan', 'NOUN'), ('kerja', 'NOUN'), ('baru', 'ADJ'), ('di', 'ADP'), ('Jawa', 'PROPN'), ('Tengah', 'PROPN'), ('.', 'PUNCT')]"
1145,Dengan demikian apabila anak-anak muda di desa kita sudah kreatif maka secara tidak langsung mereka bisa menghidupkan dan menciptakan lapangan kerja bagi orang lain imbuh dia.,"[('Dengan', 'ADP'), ('demikian', 'PRON'), ('apabila', 'SCONJ'), ('anak-anak', 'NOUN'), ('muda', 'ADJ'), ('di', 'ADP'), ('desa', 'NOUN'), ('kita', 'PRON'), ('sudah', 'AUX'), ('kreatif', 'ADJ'), ('maka', 'SCONJ'), ('secara', 'ADP'), ('tidak', 'PART'), ('langsung', 'ADJ'), ('mereka', 'PRON'), ('bisa', 'AUX'), ('menghidupkan', 'VERB'), ('dan', 'CCONJ'), ('menciptakan', 'VERB'), ('lapangan', 'NOUN'), ('kerja', 'NOUN'), ('bagi', 'ADP'), ('orang', 'NOUN'), ('lain', 'ADJ'), ('imbuh', 'NOUN'), ('dia', 'PRON'), ('.', 'PUNCT')]"
1146,Debat kedua Pilkada Jateng kali ini mengangkat tema membangun infrastruktur dan ketahanan pangan Jawa Tengah dalam menghadapi perubahan iklim serta meningkatkan kualitas hidup masyarakat.,"[('Debat', 'PROPN'), ('kedua', 'ADJ'), ('Pilkada', 'PROPN'), ('Jateng', 'PROPN'), ('kali', 'PROPN'), ('ini', 'DET'), ('mengangkat', 'VERB'), ('tema', 'NOUN'), ('membangun', 'VERB'), ('infrastruktur', 'NOUN'), ('dan', 'CCONJ'), ('ketahanan', 'NOUN'), ('pangan', 'NOUN'), ('Jawa', 'PROPN'), ('Tengah', 'PROPN'), ('dalam', 'ADP'), ('menghadapi', 'VERB'), ('perubahan', 'NOUN'), ('iklim', 'NOUN'), ('serta', 'CCONJ'), ('meningkatkan', 'VERB'), ('kualitas', 'NOUN'), ('hidup', 'NOUN'), ('masyarakat', 'NOUN'), ('.', 'PUNCT')]"
1147,Survei Litbang Kompas: Responden Kelas Ekonomi Bawah Cenderung Pilih RK-Suswono pada Pilkada Jakarta,"[('Survei', 'PROPN'), ('Litbang', 'PROPN'), ('Kompas', 'PROPN'), (':', 'PUNCT'), ('Responden', 'PROPN'), ('Kelas', 'PROPN'), ('Ekonomi', 'PROPN'), ('Bawah', 'PROPN'), ('Cenderung', 'ADV'), ('Pilih', 'VERB'), ('RK-Suswono', 'PROPN'), ('pada', 'ADP'), ('Pilkada', 'PROPN'), ('Jakarta', 'PROPN')]"
